"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.138730044025845,31,67,1.25987520448454,"Path:hsa04720 Long-term potentiation","http://www.genome.jp/kegg-bin/show_pathway?hsa04720 "," ADCY1  ADCY8  CREBBP  EP300  RPS6KA6  GNAQ  GRIA2  GRIN2A  GRIN2C  GRIN2D  GRM1  ARAF  KRAS  NRAS  CALML5  PLCB2  PLCB4  PPP1R1A  PPP3CA  PPP3R1  PRKACG  PRKCG  MAPK1  MAPK3  MAP2K2  RAP1B  RPS6KA2  RPS6KA3  BRAF  CALM3  CAMK4"
0.139132448916221,46,104,1.20438442314558,"Path:hsa04064 NF-kappa B signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04064 "," TAB1  GADD45G  EDAR  TNFRSF13C  PARP1  CSNK2A1  CSNK2A2  TICAM1  CYLD  GADD45A  LY96  TAB3  LAT  CXCL3  BLNK  BIRC3  XIAP  ICAM1  TICAM2  IL1B  CXCL8  LBP  LTBR  GADD45B  ATM  NFKB1  NFKBIA  PIAS4  PLCG1  PLCG2  PRKCQ  PTGS2  BCL2A1  RELB  CCL13  CCL21  MAP3K7  TNFRSF1A  TRAF2  TRAF3  TRAF5  VCAM1  ZAP70  TNFSF11  RIPK1  BCL10"
0.141865108969756,18,36,1.36147804355587,"Path:hsa00512 Mucin type O-glycan biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00512 "," ST6GALNAC2  GALNT5  B3GNT6  ST6GALNAC3  GALNT1  GALNT2  GALNT8  GCNT1  ST6GALNAC4  GALNT18  GALNTL6  GALNT7  GALNT10  ST6GALNAC1  C1GALT1  GALNT17  ST3GAL1  GALNT4"
0.144395839718167,11,20,1.49762584791146,"Path:hsa00670 One carbon pool by folate","http://www.genome.jp/kegg-bin/show_pathway?hsa00670 "," MTHFS  ALDH1L1  MTFMT  ALDH1L2  DHFR  DHFR2  MTHFD1L  AMT  MTHFD2L  MTHFD1  ATIC"
0.144395839718167,43,97,1.20708362624541,"Path:hsa03015 mRNA surveillance pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa03015 "," CPSF4  PAPOLA  RNPS1  NUDT21  CPSF6  DDX19B  MSI2  CSTF1  CASC3  ACIN1  SMG6  TARDBP  GSPT2  FUS  DAZAP1  SSU72  NXT1  GSPT1  MAGOH  MSI1  PABPC3  PCF11  CPSF3  PELO  CPSF2  PNN  PPP2R3C  PPP2CA  PPP2CB  PPP2R2C  PPP2R3A  PPP2R5A  PPP2R5B  PPP2R5D  DDX19A  NXT2  PAPOLG  UPF3B  WDR82  PABPC1L  PABPN1  SYMPK  SMG7"
0.144395839718167,43,97,1.20708362624541,"Path:hsa04070 Phosphatidylinositol signaling system","http://www.genome.jp/kegg-bin/show_pathway?hsa04070 "," CDIPT  IP6K3  DGKK  DGKG  DGKQ  PIKFYVE  PIP5K1C  IMPA2  INPP1  INPP4A  INPPL1  ITPKA  CALML5  PIK3C2A  PIK3C3  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PI4KA  PI4KB  PLCB2  PLCB4  PLCG1  PLCG2  BPNT2  PI4K2B  PIP4P2  PRKCG  MTMR14  IPPK  ITPKC  CALM3  PIP5K1B  PIK3R3  DGKE  SYNJ1  PLCZ1  MTMR6  MTMR7  MTMR4  DGKI  CALML4"
0.144395839718167,43,97,1.20708362624541,"Path:hsa04713 Circadian entrainment","http://www.genome.jp/kegg-bin/show_pathway?hsa04713 "," ADCY1  ADCY8  ADCY9  GNAI3  GNAO1  GNAQ  GNAS  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  GRIA2  GRIA4  GRIN2A  GRIN2C  GRIN2D  GUCY1A2  GUCY1A1  KCNJ3  KCNJ9  MTNR1B  RASD1  GNG13  CALML5  PLCB2  PLCB4  PRKACG  ADCY10  PRKCG  PRKG2  MAPK1  MAPK3  GNB4  CACNA1D  CALM3  PER3  PER2  CACNA1G  CALML4  GNG8"
0.144395839718167,59,137,1.17265992072696,"Path:hsa04910 Insulin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04910 "," PPARGC1A  CRK  AKT1  AKT2  EXOC7  RHOQ  MTOR  SHC2  MKNK2  GRB2  RAPGEF1  GYS2  HK1  HK2  HK3  INPPL1  IRS1  ARAF  KRAS  LIPE  NRAS  PDE3B  PRKAG2  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PRKAG3  PPP1R3A  PPP1R3C  PRKAA2  PRKAB1  PRKAB2  PRKACG  PRKAR2A  PRKCI  PRKCZ  MAPK1  MAPK3  MAP2K2  PTPN1  PYGB  PYGL  PYGM  RHEB  RPS6KB1  SOS2  SREBF1  BRAF  TSC1  TSC2  CALM3  PIK3R3  MKNK1  CBL  PPP1R3F  CALML4  G6PC3"
0.149889889938066,34,75,1.23440675949066,"Path:hsa04918 Thyroid hormone synthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04918 "," ADCY1  ADCY8  ADCY9  ATF2  CREB3L4  ALB  ATP1B4  GNAQ  GNAS  GPX1  GPX3  GSR  HSPA5  IYD  ASGR1  ASGR2  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  GPX8  DUOX2  PLCB2  PLCB4  PRKACG  PRKCG  SLC5A5  TG  HSP90B1  TSHB  TTR  PAX8  CREB3L3"
0.152312986910683,56,130,1.17296569906352,"Path:hsa04650 Natural killer cell mediated cytotoxicity","http://www.genome.jp/kegg-bin/show_pathway?hsa04650 "," KLRK1  VAV3  HCST  CSF2  FCER1G  FCGR3B  SHC2  LAT  GRB2  GZMB  ICAM1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  IFNG  IFNGR1  FASLG  ARAF  KLRC2  KLRC3  KLRD1  KRAS  LCP2  NRAS  PAK1  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  PPP3CA  PPP3R1  PRF1  PRKCG  MAPK1  MAPK3  MAP2K2  RAC2  RAC3  SOS2  BRAF  TYROBP  VAV2  ZAP70  ULBP1  PIK3R3  TNFSF10  TNFRSF10B  TNFRSF10A"
0.1602833013229,24,51,1.28139109981729,"Path:hsa04979 Cholesterol metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa04979 "," CETP  OSBPL5  CYP7A1  CYP27A1  APOA1  APOB  APOC3  APOE  APOH  LCAT  LIPA  LIPC  LPL  LRP1  NPC1  ANGPTL4  SORT1  ABCG8  SOAT1  STAR  VDAC3  SOAT2  VAPB  LIPG"
0.163943767285059,39,88,1.20676462951543,"Path:hsa04512 ECM-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04512 "," CHAD  COL1A1  COL1A2  COL2A1  COL4A2  COL4A4  COL6A2  COL6A3  COMP  LAMB4  COL6A5  IBSP  ITGA1  ITGA2  ITGA2B  ITGA3  ITGA5  ITGA9  ITGAV  ITGB3  ITGB4  ITGB5  ITGB6  ITGB7  ITGB8  AGRN  LAMA2  LAMA4  LAMA5  LAMB1  LAMC1  LAMC2  SDC1  SDC4  TNN  THBS1  THBS3  VTN  VWF"
0.171897000328492,67,159,1.14740916878294,"Path:hsa04217 Necroptosis","http://www.genome.jp/kegg-bin/show_pathway?hsa04217 "," DNM1L  SPATA2L  CHMP4B  PARP1  TICAM1  CYBB  CYLD  H2AC1  ALOX15  FTH1  CHMP2B  VPS4A  GLUD1  PLA2G4D  SLC25A4  PYCARD  H2AZ1  BIRC3  XIAP  HSP90AA1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  IFNG  IFNGR1  TICAM2  IL1A  IL1B  FASLG  CHMP5  CHMP3  PLA2G4A  EIF2AK2  BAX  PYGB  PYGL  PYGM  STAT3  STAT5B  STAT6  TLR3  TNFRSF1A  TRAF2  TRAF5  VDAC3  ZBP1  SHARPIN  CAPN1  CAPN2  SLC25A31  CASP8  RIPK1  TNFSF10  FADD  TNFRSF10B  TNFRSF10A  IL33  AIFM1  CHMP7  CHMP4C  VPS4B"
0.173165690298761,18,37,1.32468133967598,"Path:hsa04960 Aldosterone-regulated sodium reabsorption","http://www.genome.jp/kegg-bin/show_pathway?hsa04960 "," ATP1B4  IGF1  IRS1  KRAS  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PRKCG  MAPK1  MAPK3  SCNN1G  PIK3R3"
0.173312269211198,15,30,1.36147804355587,"Path:hsa00020 Citrate cycle (TCA cycle)","http://www.genome.jp/kegg-bin/show_pathway?hsa00020 "," DLAT  DLD  DLST  FH  IDH1  IDH2  IDH3A  IDH3G  MDH1  ACO2  PDHA1  PDHA2  SDHA  SDHB  SUCLG2"
0.173312269211198,12,23,1.42067274110178,"Path:hsa04614 Renin-angiotensin system","http://www.genome.jp/kegg-bin/show_pathway?hsa04614 "," CMA1  CPA3  CTSG  ACE  ENPEP  ANPEP  KLK1  KLK2  LNPEP  PRCP  NLN  REN"
0.173312269211198,38,86,1.2031666431424,"Path:hsa04911 Insulin secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04911 "," CREB3  ADCY1  CHRM3  ADCY8  ADCY9  ATF2  GPR119  CREB3L4  ATP1B4  KCNMB4  GNA11  GNAQ  GNAS  FFAR1  KCNMA1  KCNMB1  KCNN2  KCNN3  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  PLCB2  PLCB4  TRPM4  PRKACG  PRKCG  RAB3A  SLC2A1  SNAP25  STX1A  VAMP2  CACNA1D  CACNA1S  CREB3L3  CCK  CCKAR"
0.173312269211198,12,23,1.42067274110178,"Path:hsa04964 Proximal tubule bicarbonate reclamation","http://www.genome.jp/kegg-bin/show_pathway?hsa04964 "," SLC25A10  ATP1B4  GLS2  GLUD1  MDH1  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  CA2  CA4"
0.173312269211198,40,91,1.19690377455461,"Path:hsa05032 Morphine addiction","http://www.genome.jp/kegg-bin/show_pathway?hsa05032 "," ADCY1  ADCY8  ADCY9  ADORA1  SLC32A1  GRK3  GABRA2  GABRA3  GABRA4  GABRA6  GABRB1  GABRB2  GABRD  GABRE  GABRG1  GNAI3  GNAO1  GNAS  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  GRK4  KCNJ3  KCNJ9  ARRB1  PDE11A  PDE3B  PDE4A  PDE1B  GNG13  PRKACG  PRKCG  GNB4  CACNA1B    GNG8"
0.182898946536521,22,47,1.27457518971188,"Path:hsa00514 Other types of O-glycan biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?hsa00514 "," POMT1  GALNT5  B3GLCT  COLGALT2  GALNT1  GALNT2  GALNT8  EOGT  POMT2  GALNT18  LFNG  GALNTL6  GALNT7  GALNT10  C1GALT1  POGLUT1  RFNG  GALNT17  ST6GAL1  GXYLT2  COLGALT1  GALNT4"
0.185094993464612,56,132,1.15519349150195,"Path:hsa04728 Dopaminergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04728 "," CREB3  GNB5  ATF2  MAPK14  CREB3L4  AKT1  AKT2  GNAI3  GNAO1  GNAQ  GNAS  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  GRIA2  GRIA4  GRIN2A  GSK3A  KCNJ3  KCNJ9  KIF5A  KIF5B  ARRB1  MAOA  MAOB  CALY  GNG13  CALML5  PLCB2  PLCB4  PPP2R3C  PPP2CA  PPP2CB  PPP2R2C  PPP2R3A  PPP2R5A  PPP2R5B  PPP2R5D  PPP3CA  PRKACG  PRKCG  MAPK13  GNB4  MAPK12  TH  CACNA1B  CACNA1D  CALM3  PPP1R1B  CREB3L3  CALML4  GNG8"
0.192200899681137,28,62,1.22972210385692,"Path:hsa03250 Viral life cycle-HIV-1","http://www.genome.jp/kegg-bin/show_pathway?hsa03250 "," CPSF6  PSIP1  CCR5  CHMP4B  CREBBP  APOBEC3D  EP300  ELL2  TNPO3  KAT2A  AFF4  VPS4A  MAP1A  MAP1B  MLLT1  PIN1  RANBP2  SUPT4H1  BST2  TSG101  CXCR4  ELL  TRIM5  KAT2B  CCNT1  CCNT2  CD4  VPS4B"
